Election_ID,block_id,account_id,stake,event,Timestamp,remarks
1,,node_0051,17513,init,2026-07-26 00:35:45,CBP(backup) rank 1
1,,node_0424,17426,init,2026-07-26 00:35:45,CBP(backup) rank 2
1,,node_0230,17167,init,2026-07-26 00:35:45,CBP(backup) rank 3
1,,node_0334,17109,init,2026-07-26 00:35:45,CBP(backup) rank 4
1,,node_0034,16631,init,2026-07-26 00:35:45,CBP(backup) rank 5
1,,node_0465,16522,init,2026-07-26 00:35:45,CBP(backup) rank 6
1,,node_0270,16389,init,2026-07-26 00:35:45,CBP(backup) rank 7
1,,node_0044,16368,init,2026-07-26 00:35:45,CBP(backup) rank 8
1,,node_0351,16093,init,2026-07-26 00:35:45,CBP(backup) rank 9
1,,node_0253,15857,init,2026-07-26 00:35:45,CBP(backup) rank 10
1,,node_0077,15765,init,2026-07-26 00:35:45,CBP(backup) rank 11
1,,node_0049,15687,init,2026-07-26 00:35:45,CBP(backup) rank 12
1,,node_0295,15528,init,2026-07-26 00:35:45,CBP(backup) rank 13
1,,node_0484,15430,init,2026-07-26 00:35:45,CBP(backup) rank 14
1,,node_0157,15185,init,2026-07-26 00:35:45,CBP(backup) rank 15
1,,node_0480,15146,init,2026-07-26 00:35:45,CBP(backup) rank 16
1,,node_0313,15036,init,2026-07-26 00:35:45,CBP(backup) rank 17
1,,node_0020,15022,init,2026-07-26 00:35:45,CBP(backup) rank 18
1,,node_0104,14885,init,2026-07-26 00:35:45,CBP(backup) rank 19
1,,node_0201,14781,init,2026-07-26 00:35:45,CBP(backup) rank 20
1,,node_0269,14663,init,2026-07-26 00:35:45,CBP(backup) rank 21
1,,node_0066,14619,init,2026-07-26 00:35:45,CBP(backup) rank 22
1,,node_0263,14548,init,2026-07-26 00:35:45,CBP(backup) rank 23
1,,node_0052,14360,init,2026-07-26 00:35:45,CBP(backup) rank 24
1,,node_0108,14223,init,2026-07-26 00:35:45,CBP(backup) rank 25
1,,node_0285,14043,init,2026-07-26 00:35:45,CBP(backup) rank 26
1,,node_0282,13814,init,2026-07-26 00:35:45,CBP(backup) rank 27
1,,node_0293,13586,init,2026-07-26 00:35:45,CBP(backup) rank 28
1,,node_0482,13346,init,2026-07-26 00:35:45,CBP(backup) rank 29
1,,node_0367,13226,init,2026-07-26 00:35:45,CBP(backup) rank 30
