Election_ID,block_id,account_id,stake,event,Timestamp,remarks
1,,node_0240,28995,init,2026-07-26 00:35:29,BP rank 1; active_stake=28995
1,,node_0239,28789,init,2026-07-26 00:35:29,BP rank 2; active_stake=28789
1,,node_0097,27810,init,2026-07-26 00:35:29,BP rank 3; active_stake=27810
1,,node_0374,27034,init,2026-07-26 00:35:29,BP rank 4; active_stake=27034
1,,node_0115,26703,init,2026-07-26 00:35:29,BP rank 5; active_stake=26703
1,,node_0067,26528,init,2026-07-26 00:35:29,BP rank 6; active_stake=26528
1,,node_0211,26097,init,2026-07-26 00:35:29,BP rank 7; active_stake=26097
1,,node_0192,26056,init,2026-07-26 00:35:29,BP rank 8; active_stake=26056
1,,node_0148,24741,init,2026-07-26 00:35:29,BP rank 9; active_stake=24741
1,,node_0441,24686,init,2026-07-26 00:35:29,BP rank 10; active_stake=24686
1,,node_0442,24595,init,2026-07-26 00:35:29,BP rank 11; active_stake=24595
1,,node_0361,24073,init,2026-07-26 00:35:29,BP rank 12; active_stake=24073
1,,node_0248,24059,init,2026-07-26 00:35:29,BP rank 13; active_stake=24059
1,,node_0371,23858,init,2026-07-26 00:35:29,BP rank 14; active_stake=23858
1,,node_0205,23587,init,2026-07-26 00:35:29,BP rank 15; active_stake=23587
1,,node_0071,23376,init,2026-07-26 00:35:29,BP rank 16; active_stake=23376
1,,node_0315,23293,init,2026-07-26 00:35:29,BP rank 17; active_stake=23293
1,,node_0009,22680,init,2026-07-26 00:35:29,BP rank 18; active_stake=22680
1,,node_0039,22458,init,2026-07-26 00:35:29,BP rank 19; active_stake=22458
1,,node_0326,22370,init,2026-07-26 00:35:29,BP rank 20; active_stake=22370
1,,node_0498,22190,init,2026-07-26 00:35:29,BP rank 21; active_stake=22190
1,,node_0133,22008,init,2026-07-26 00:35:29,BP rank 22; active_stake=22008
1,,node_0156,21960,init,2026-07-26 00:35:29,BP rank 23; active_stake=21960
1,,node_0460,21572,init,2026-07-26 00:35:29,BP rank 24; active_stake=21572
1,,node_0426,21461,init,2026-07-26 00:35:29,BP rank 25; active_stake=21461
1,,node_0100,21389,init,2026-07-26 00:35:29,BP rank 26; active_stake=21389
1,,node_0333,21321,init,2026-07-26 00:35:29,BP rank 27; active_stake=21321
1,,node_0026,20932,init,2026-07-26 00:35:29,BP rank 28; active_stake=20932
1,,node_0138,20399,init,2026-07-26 00:35:29,BP rank 29; active_stake=20399
1,,node_0412,20335,init,2026-07-26 00:35:29,BP rank 30; active_stake=20335
1,,node_0241,20014,init,2026-07-26 00:35:29,BP rank 31; active_stake=20014
1,,node_0468,20009,init,2026-07-26 00:35:29,BP rank 32; active_stake=20009
1,,node_0494,19686,init,2026-07-26 00:35:29,BP rank 33; active_stake=19686
1,,node_0447,19562,init,2026-07-26 00:35:29,BP rank 34; active_stake=19562
1,,node_0461,19165,init,2026-07-26 00:35:29,BP rank 35; active_stake=19165
1,,node_0416,19015,init,2026-07-26 00:35:29,BP rank 36; active_stake=19015
1,,node_0272,18843,init,2026-07-26 00:35:29,BP rank 37; active_stake=18843
1,,node_0303,18025,init,2026-07-26 00:35:29,BP rank 38; active_stake=18025
1,,node_0188,17951,init,2026-07-26 00:35:29,BP rank 39; active_stake=17951
1,,node_0232,17926,init,2026-07-26 00:35:29,BP rank 40; active_stake=17926
1,block_0028,node_0026,3583,downgraded-out,2026-07-26 00:35:30,missed/invalid 9.3.2; slashed=0.0
1,block_0028,node_0051,3965,promoted-in,2026-07-26 00:35:30,replaces node_0026 at slot 27
1,block_0064,node_0460,6422,downgraded-out,2026-07-26 00:35:30,missed/invalid 9.3.2; slashed=0.0
1,block_0064,node_0424,7497,promoted-in,2026-07-26 00:35:30,replaces node_0460 at slot 23
1,block_0113,node_0494,7524,downgraded-out,2026-07-26 00:35:31,malicious 9.3.1; slashed=836.02
1,block_0113,node_0230,7231,promoted-in,2026-07-26 00:35:31,replaces node_0494 at slot 32
1,block_0141,node_0498,2635,downgraded-out,2026-07-26 00:35:31,malicious 9.3.1; slashed=292.78
1,block_0141,node_0334,8373,promoted-in,2026-07-26 00:35:31,replaces node_0498 at slot 20
1,block_0144,node_0424,7078,downgraded-out,2026-07-26 00:35:31,missed/invalid 9.3.2; slashed=0.0
1,block_0144,node_0034,7200,promoted-in,2026-07-26 00:35:31,replaces node_0424 at slot 23
1,block_0155,node_0461,6103,downgraded-out,2026-07-26 00:35:31,malicious 9.3.1; slashed=678.16
1,block_0155,node_0465,5966,promoted-in,2026-07-26 00:35:31,replaces node_0461 at slot 34
1,block_0179,node_0039,4157,downgraded-out,2026-07-26 00:35:31,missed/invalid 9.3.2; slashed=0.0
1,block_0179,node_0270,9206,promoted-in,2026-07-26 00:35:31,replaces node_0039 at slot 18
1,block_0202,node_0239,9530,downgraded-out,2026-07-26 00:35:32,malicious 9.3.1; slashed=1058.89
1,block_0202,node_0044,9983,promoted-in,2026-07-26 00:35:32,replaces node_0239 at slot 1
1,block_0216,node_0071,1853,downgraded-out,2026-07-26 00:35:32,malicious 9.3.1; slashed=205.91
1,block_0216,node_0351,5601,promoted-in,2026-07-26 00:35:32,replaces node_0071 at slot 15
1,block_0255,node_0205,6763,downgraded-out,2026-07-26 00:35:32,missed/invalid 9.3.2; slashed=0.0
1,block_0255,node_0253,8657,promoted-in,2026-07-26 00:35:32,replaces node_0205 at slot 14
1,block_0259,node_0270,9559,downgraded-out,2026-07-26 00:35:32,malicious 9.3.1; slashed=1062.11
1,block_0259,node_0077,2650,promoted-in,2026-07-26 00:35:32,replaces node_0270 at slot 18
1,block_0285,node_0115,8254,downgraded-out,2026-07-26 00:35:32,malicious 9.3.1; slashed=917.12
1,block_0285,node_0049,8203,promoted-in,2026-07-26 00:35:32,replaces node_0115 at slot 4
1,block_0297,node_0315,8645,downgraded-out,2026-07-26 00:35:33,missed/invalid 9.3.2; slashed=0.0
1,block_0297,node_0295,7796,promoted-in,2026-07-26 00:35:33,replaces node_0315 at slot 16
1,block_0311,node_0241,6290,downgraded-out,2026-07-26 00:35:33,malicious 9.3.1; slashed=698.94
1,block_0311,node_0484,8985,promoted-in,2026-07-26 00:35:33,replaces node_0241 at slot 30
1,block_0326,node_0067,10932,downgraded-out,2026-07-26 00:35:33,missed/invalid 9.3.2; slashed=0.0
1,block_0326,node_0157,7523,promoted-in,2026-07-26 00:35:33,replaces node_0067 at slot 5
1,block_0339,node_0077,2971,downgraded-out,2026-07-26 00:35:33,malicious 9.3.1; slashed=330.16
1,block_0339,node_0480,9372,promoted-in,2026-07-26 00:35:33,replaces node_0077 at slot 18
