Election_ID,block_id,account_id,stake,event,Timestamp,remarks
1,,node_0476,85258,init,2026-07-26 00:33:44,BP rank 1; active_stake=85258
1,,node_0010,85015,init,2026-07-26 00:33:44,BP rank 2; active_stake=85015
1,,node_0279,84656,init,2026-07-26 00:33:44,BP rank 3; active_stake=84656
1,,node_0484,83718,init,2026-07-26 00:33:44,BP rank 4; active_stake=83718
1,,node_0376,81560,init,2026-07-26 00:33:44,BP rank 5; active_stake=81560
1,,node_0253,79646,init,2026-07-26 00:33:44,BP rank 6; active_stake=79646
1,,node_0480,74570,init,2026-07-26 00:33:44,BP rank 7; active_stake=74570
1,,node_0352,74025,init,2026-07-26 00:33:44,BP rank 8; active_stake=74025
1,,node_0067,66697,init,2026-07-26 00:33:44,BP rank 9; active_stake=66697
1,,node_0367,65139,init,2026-07-26 00:33:44,BP rank 10; active_stake=65139
1,block_0028,node_0352,10103,downgraded-out,2026-07-26 00:33:44,missed/invalid 9.3.2; slashed=0.0
1,block_0028,node_0466,5972,promoted-in,2026-07-26 00:33:44,replaces node_0352 at slot 7
1,block_0064,node_0484,9876,downgraded-out,2026-07-26 00:33:45,missed/invalid 9.3.2; slashed=0.0
1,block_0064,node_0039,2997,promoted-in,2026-07-26 00:33:45,replaces node_0484 at slot 3
2,,node_0386,91197,init,2026-07-26 00:33:45,BP rank 1; active_stake=91197
2,,node_0116,87579,init,2026-07-26 00:33:45,BP rank 2; active_stake=87579
2,,node_0333,85628,init,2026-07-26 00:33:45,BP rank 3; active_stake=85628
2,,node_0347,84741,init,2026-07-26 00:33:45,BP rank 4; active_stake=84741
2,,node_0439,84017,init,2026-07-26 00:33:45,BP rank 5; active_stake=84017
2,,node_0479,83597,init,2026-07-26 00:33:45,BP rank 6; active_stake=83597
2,,node_0422,80365,init,2026-07-26 00:33:45,BP rank 7; active_stake=80365
2,,node_0048,76935,init,2026-07-26 00:33:45,BP rank 8; active_stake=76935
2,,node_0363,76467,init,2026-07-26 00:33:45,BP rank 9; active_stake=76467
2,,node_0248,74707,init,2026-07-26 00:33:45,BP rank 10; active_stake=74707
2,block_0113,node_0333,7904,downgraded-out,2026-07-26 00:33:45,malicious 9.3.1; slashed=878.25
2,block_0113,node_0404,54,promoted-in,2026-07-26 00:33:45,replaces node_0333 at slot 2
