Election_ID,block_id,account_id,stake,event,Timestamp,remarks
1,,node_0466,63355,init,2026-07-26 00:34:00,CBP(backup) rank 1
1,,node_0039,62412,init,2026-07-26 00:34:00,CBP(backup) rank 2
1,,node_0397,61817,init,2026-07-26 00:34:00,CBP(backup) rank 3
1,,node_0468,59482,init,2026-07-26 00:34:00,CBP(backup) rank 4
1,,node_0304,58904,init,2026-07-26 00:34:00,CBP(backup) rank 5
1,,node_0370,58713,init,2026-07-26 00:34:00,CBP(backup) rank 6
1,,node_0052,56315,init,2026-07-26 00:34:00,CBP(backup) rank 7
1,,node_0452,56212,init,2026-07-26 00:34:00,CBP(backup) rank 8
1,,node_0289,55457,init,2026-07-26 00:34:00,CBP(backup) rank 9
1,,node_0083,53084,init,2026-07-26 00:34:00,CBP(backup) rank 10
1,,node_0192,52479,init,2026-07-26 00:34:00,CBP(backup) rank 11
1,,node_0333,49309,init,2026-07-26 00:34:00,CBP(backup) rank 12
1,,node_0285,47955,init,2026-07-26 00:34:00,CBP(backup) rank 13
1,,node_0400,47375,init,2026-07-26 00:34:00,CBP(backup) rank 14
1,,node_0360,47117,init,2026-07-26 00:34:00,CBP(backup) rank 15
1,,node_0442,46249,init,2026-07-26 00:34:00,CBP(backup) rank 16
1,,node_0403,45246,init,2026-07-26 00:34:00,CBP(backup) rank 17
1,,node_0312,44429,init,2026-07-26 00:34:00,CBP(backup) rank 18
1,,node_0463,44020,init,2026-07-26 00:34:00,CBP(backup) rank 19
1,,node_0031,43514,init,2026-07-26 00:34:00,CBP(backup) rank 20
1,block_0028,node_0466,5972,promoted-out,2026-07-26 00:34:00,promoted to replace node_0352
1,block_0028,node_0352,10105,enqueued,2026-07-26 00:34:00,appended to backups queue (no cooldown)
1,block_0064,node_0039,2997,promoted-out,2026-07-26 00:34:00,promoted to replace node_0484
1,block_0064,node_0484,9894,enqueued,2026-07-26 00:34:00,appended to backups queue (no cooldown)
2,,node_0404,74265,init,2026-07-26 00:34:01,CBP(backup) rank 1
2,,node_0226,72067,init,2026-07-26 00:34:01,CBP(backup) rank 2
2,,node_0269,71442,init,2026-07-26 00:34:01,CBP(backup) rank 3
2,,node_0067,71337,init,2026-07-26 00:34:01,CBP(backup) rank 4
2,,node_0084,66322,init,2026-07-26 00:34:01,CBP(backup) rank 5
2,,node_0480,66124,init,2026-07-26 00:34:01,CBP(backup) rank 6
2,,node_0461,66061,init,2026-07-26 00:34:01,CBP(backup) rank 7
2,,node_0160,65355,init,2026-07-26 00:34:01,CBP(backup) rank 8
2,,node_0290,64726,init,2026-07-26 00:34:01,CBP(backup) rank 9
2,,node_0435,62512,init,2026-07-26 00:34:01,CBP(backup) rank 10
2,,node_0401,60445,init,2026-07-26 00:34:01,CBP(backup) rank 11
2,,node_0041,60116,init,2026-07-26 00:34:01,CBP(backup) rank 12
2,,node_0015,58052,init,2026-07-26 00:34:01,CBP(backup) rank 13
2,,node_0481,57639,init,2026-07-26 00:34:01,CBP(backup) rank 14
2,,node_0305,53707,init,2026-07-26 00:34:01,CBP(backup) rank 15
2,,node_0354,51992,init,2026-07-26 00:34:01,CBP(backup) rank 16
2,,node_0114,43064,init,2026-07-26 00:34:01,CBP(backup) rank 17
2,,node_0239,42779,init,2026-07-26 00:34:01,CBP(backup) rank 18
2,,node_0285,42518,init,2026-07-26 00:34:01,CBP(backup) rank 19
2,,node_0336,42154,init,2026-07-26 00:34:01,CBP(backup) rank 20
2,block_0113,node_0404,54,promoted-out,2026-07-26 00:34:01,promoted to replace node_0386
2,block_0113,node_0386,7952,cooldown,2026-07-26 00:34:01,waits 5 rounds before rejoining backups
2,block_0141,node_0226,3350,promoted-out,2026-07-26 00:34:01,promoted to replace node_0439
2,block_0141,node_0439,7391,cooldown,2026-07-26 00:34:01,waits 5 rounds before rejoining backups
2,block_0144,node_0269,7392,promoted-out,2026-07-26 00:34:01,promoted to replace node_0333
2,block_0144,node_0333,8802,enqueued,2026-07-26 00:34:01,appended to backups queue (no cooldown)
2,block_0155,node_0067,11358,promoted-out,2026-07-26 00:34:01,promoted to replace node_0347
