Election_ID,block_id,account_id,stake,event,Timestamp,remarks
1,,node_0201,30569,init,2026-07-26 00:35:11,CBP(backup) rank 1
1,,node_0020,30282,init,2026-07-26 00:35:11,CBP(backup) rank 2
1,,node_0049,29547,init,2026-07-26 00:35:11,CBP(backup) rank 3
1,,node_0077,29238,init,2026-07-26 00:35:11,CBP(backup) rank 4
1,,node_0046,28039,init,2026-07-26 00:35:11,CBP(backup) rank 5
1,,node_0010,27539,init,2026-07-26 00:35:11,CBP(backup) rank 6
1,,node_0406,26542,init,2026-07-26 00:35:11,CBP(backup) rank 7
1,,node_0370,26501,init,2026-07-26 00:35:11,CBP(backup) rank 8
1,,node_0031,26390,init,2026-07-26 00:35:11,CBP(backup) rank 9
1,,node_0271,26249,init,2026-07-26 00:35:11,CBP(backup) rank 10
1,,node_0097,26138,init,2026-07-26 00:35:11,CBP(backup) rank 11
1,,node_0173,24752,init,2026-07-26 00:35:11,CBP(backup) rank 12
1,,node_0157,24464,init,2026-07-26 00:35:11,CBP(backup) rank 13
1,,node_0059,24451,init,2026-07-26 00:35:11,CBP(backup) rank 14
1,,node_0397,24322,init,2026-07-26 00:35:11,CBP(backup) rank 15
1,,node_0326,23766,init,2026-07-26 00:35:11,CBP(backup) rank 16
1,,node_0258,23048,init,2026-07-26 00:35:11,CBP(backup) rank 17
1,,node_0228,22908,init,2026-07-26 00:35:11,CBP(backup) rank 18
1,,node_0094,22841,init,2026-07-26 00:35:11,CBP(backup) rank 19
1,,node_0400,22357,init,2026-07-26 00:35:11,CBP(backup) rank 20
1,,node_0266,22272,init,2026-07-26 00:35:11,CBP(backup) rank 21
1,,node_0297,21999,init,2026-07-26 00:35:11,CBP(backup) rank 22
1,,node_0367,21969,init,2026-07-26 00:35:11,CBP(backup) rank 23
1,,node_0393,21779,init,2026-07-26 00:35:11,CBP(backup) rank 24
1,,node_0185,21415,init,2026-07-26 00:35:11,CBP(backup) rank 25
1,,node_0484,21084,init,2026-07-26 00:35:11,CBP(backup) rank 26
1,,node_0022,20807,init,2026-07-26 00:35:11,CBP(backup) rank 27
1,,node_0190,20793,init,2026-07-26 00:35:11,CBP(backup) rank 28
1,,node_0026,20743,init,2026-07-26 00:35:11,CBP(backup) rank 29
1,,node_0468,20340,init,2026-07-26 00:35:11,CBP(backup) rank 30
1,,node_0312,20255,init,2026-07-26 00:35:11,CBP(backup) rank 31
1,,node_0314,19875,init,2026-07-26 00:35:11,CBP(backup) rank 32
1,,node_0206,19754,init,2026-07-26 00:35:11,CBP(backup) rank 33
1,,node_0461,19716,init,2026-07-26 00:35:11,CBP(backup) rank 34
1,,node_0179,19641,init,2026-07-26 00:35:11,CBP(backup) rank 35
1,,node_0478,19493,init,2026-07-26 00:35:11,CBP(backup) rank 36
1,,node_0047,18850,init,2026-07-26 00:35:11,CBP(backup) rank 37
1,,node_0390,18784,init,2026-07-26 00:35:11,CBP(backup) rank 38
1,,node_0083,18537,init,2026-07-26 00:35:11,CBP(backup) rank 39
1,,node_0294,18335,init,2026-07-26 00:35:11,CBP(backup) rank 40
1,,node_0279,18281,init,2026-07-26 00:35:11,CBP(backup) rank 41
1,,node_0376,17759,init,2026-07-26 00:35:11,CBP(backup) rank 42
1,,node_0181,17139,init,2026-07-26 00:35:11,CBP(backup) rank 43
1,,node_0304,16659,init,2026-07-26 00:35:11,CBP(backup) rank 44
1,,node_0102,16527,init,2026-07-26 00:35:11,CBP(backup) rank 45
1,,node_0449,16285,init,2026-07-26 00:35:11,CBP(backup) rank 46
1,,node_0071,16017,init,2026-07-26 00:35:11,CBP(backup) rank 47
1,,node_0489,15225,init,2026-07-26 00:35:11,CBP(backup) rank 48
1,,node_0363,14709,init,2026-07-26 00:35:11,CBP(backup) rank 49
1,,node_0205,14575,init,2026-07-26 00:35:11,CBP(backup) rank 50
1,,node_0276,14527,init,2026-07-26 00:35:11,CBP(backup) rank 51
1,,node_0285,13692,init,2026-07-26 00:35:11,CBP(backup) rank 52
1,,node_0457,13311,init,2026-07-26 00:35:11,CBP(backup) rank 53
1,,node_0222,13181,init,2026-07-26 00:35:11,CBP(backup) rank 54
1,,node_0353,13039,init,2026-07-26 00:35:11,CBP(backup) rank 55
1,,node_0223,12812,init,2026-07-26 00:35:11,CBP(backup) rank 56
1,,node_0451,12668,init,2026-07-26 00:35:11,CBP(backup) rank 57
1,,node_0130,11047,init,2026-07-26 00:35:11,CBP(backup) rank 58
1,,node_0112,10070,init,2026-07-26 00:35:11,CBP(backup) rank 59
1,,node_0253,9799,init,2026-07-26 00:35:11,CBP(backup) rank 60
1,block_0028,node_0201,7713,promoted-out,2026-07-26 00:35:11,promoted to replace node_0496
1,block_0028,node_0496,1700,enqueued,2026-07-26 00:35:11,appended to backups queue (no cooldown)
1,block_0064,node_0020,4508,promoted-out,2026-07-26 00:35:12,promoted to replace node_0403
1,block_0064,node_0403,5607,enqueued,2026-07-26 00:35:12,appended to backups queue (no cooldown)
1,block_0113,node_0049,7989,promoted-out,2026-07-26 00:35:12,promoted to replace node_0494
1,block_0113,node_0494,7550,cooldown,2026-07-26 00:35:12,waits 5 rounds before rejoining backups
1,block_0141,node_0077,3279,promoted-out,2026-07-26 00:35:12,promoted to replace node_0352
1,block_0141,node_0352,10068,cooldown,2026-07-26 00:35:12,waits 5 rounds before rejoining backups
1,block_0144,node_0046,3678,promoted-out,2026-07-26 00:35:13,promoted to replace node_0459
1,block_0144,node_0459,5164,enqueued,2026-07-26 00:35:13,appended to backups queue (no cooldown)
1,block_0155,node_0010,3707,promoted-out,2026-07-26 00:35:13,promoted to replace node_0039
1,block_0155,node_0039,3883,cooldown,2026-07-26 00:35:13,waits 5 rounds before rejoining backups
1,block_0179,node_0406,1856,promoted-out,2026-07-26 00:35:13,promoted to replace node_0067
1,block_0179,node_0067,10853,enqueued,2026-07-26 00:35:13,appended to backups queue (no cooldown)
1,block_0202,node_0370,2954,promoted-out,2026-07-26 00:35:13,promoted to replace node_0486
1,block_0202,node_0486,8369,cooldown,2026-07-26 00:35:13,waits 5 rounds before rejoining backups
1,block_0216,node_0031,5771,promoted-out,2026-07-26 00:35:13,promoted to replace node_0336
1,block_0216,node_0336,5895,cooldown,2026-07-26 00:35:13,waits 5 rounds before rejoining backups
1,block_0240,node_0494,7129,rejoin,2026-07-26 00:35:14,cooldown complete; back in backups queue
1,block_0255,node_0271,2422,promoted-out,2026-07-26 00:35:14,promoted to replace node_0209
1,block_0255,node_0209,5253,enqueued,2026-07-26 00:35:14,appended to backups queue (no cooldown)
1,block_0259,node_0097,7963,promoted-out,2026-07-26 00:35:14,promoted to replace node_0425
1,block_0259,node_0425,6497,cooldown,2026-07-26 00:35:14,waits 5 rounds before rejoining backups
1,block_0270,node_0352,9366,rejoin,2026-07-26 00:35:14,cooldown complete; back in backups queue
1,block_0285,node_0173,5243,promoted-out,2026-07-26 00:35:14,promoted to replace node_0271
1,block_0285,node_0271,2173,cooldown,2026-07-26 00:35:14,waits 5 rounds before rejoining backups
1,block_0297,node_0157,7573,promoted-out,2026-07-26 00:35:14,promoted to replace node_0479
1,block_0297,node_0479,9560,enqueued,2026-07-26 00:35:14,appended to backups queue (no cooldown)
1,block_0300,node_0039,4373,rejoin,2026-07-26 00:35:14,cooldown complete; back in backups queue
2,,node_0409,25093,init,2026-07-26 00:35:14,CBP(backup) rank 1
2,,node_0457,24830,init,2026-07-26 00:35:14,CBP(backup) rank 2
2,,node_0239,23901,init,2026-07-26 00:35:14,CBP(backup) rank 3
2,,node_0067,23658,init,2026-07-26 00:35:14,CBP(backup) rank 4
2,,node_0365,23554,init,2026-07-26 00:35:14,CBP(backup) rank 5
2,,node_0482,22453,init,2026-07-26 00:35:14,CBP(backup) rank 6
2,,node_0046,21927,init,2026-07-26 00:35:14,CBP(backup) rank 7
2,,node_0168,21923,init,2026-07-26 00:35:14,CBP(backup) rank 8
2,,node_0370,21874,init,2026-07-26 00:35:14,CBP(backup) rank 9
2,,node_0034,21501,init,2026-07-26 00:35:14,CBP(backup) rank 10
2,,node_0149,21425,init,2026-07-26 00:35:14,CBP(backup) rank 11
2,,node_0422,20854,init,2026-07-26 00:35:14,CBP(backup) rank 12
2,,node_0221,20811,init,2026-07-26 00:35:14,CBP(backup) rank 13
2,,node_0312,20728,init,2026-07-26 00:35:14,CBP(backup) rank 14
2,,node_0135,19941,init,2026-07-26 00:35:14,CBP(backup) rank 15
2,,node_0456,19734,init,2026-07-26 00:35:14,CBP(backup) rank 16
2,,node_0201,19517,init,2026-07-26 00:35:14,CBP(backup) rank 17
2,,node_0262,19039,init,2026-07-26 00:35:14,CBP(backup) rank 18
2,,node_0204,18810,init,2026-07-26 00:35:14,CBP(backup) rank 19
2,,node_0306,18554,init,2026-07-26 00:35:14,CBP(backup) rank 20
2,,node_0371,18507,init,2026-07-26 00:35:14,CBP(backup) rank 21
2,,node_0143,18211,init,2026-07-26 00:35:14,CBP(backup) rank 22
2,,node_0416,17978,init,2026-07-26 00:35:14,CBP(backup) rank 23
2,,node_0333,17972,init,2026-07-26 00:35:14,CBP(backup) rank 24
2,,node_0480,17671,init,2026-07-26 00:35:14,CBP(backup) rank 25
2,,node_0330,17584,init,2026-07-26 00:35:14,CBP(backup) rank 26
2,,node_0305,17524,init,2026-07-26 00:35:14,CBP(backup) rank 27
2,,node_0411,17384,init,2026-07-26 00:35:14,CBP(backup) rank 28
