Election_ID,block_id,account_id,stake,event,Timestamp,remarks
1,,node_0486,35356,init,2026-07-26 00:34:54,BP rank 1; active_stake=35356
1,,node_0303,35228,init,2026-07-26 00:34:54,BP rank 2; active_stake=35228
1,,node_0497,34855,init,2026-07-26 00:34:54,BP rank 3; active_stake=34855
1,,node_0494,34404,init,2026-07-26 00:34:54,BP rank 4; active_stake=34404
1,,node_0209,34374,init,2026-07-26 00:34:54,BP rank 5; active_stake=34374
1,,node_0442,34135,init,2026-07-26 00:34:54,BP rank 6; active_stake=34135
1,,node_0315,33928,init,2026-07-26 00:34:54,BP rank 7; active_stake=33928
1,,node_0403,33573,init,2026-07-26 00:34:54,BP rank 8; active_stake=33573
1,,node_0336,33055,init,2026-07-26 00:34:54,BP rank 9; active_stake=33055
1,,node_0383,32544,init,2026-07-26 00:34:54,BP rank 10; active_stake=32544
1,,node_0479,32380,init,2026-07-26 00:34:54,BP rank 11; active_stake=32380
1,,node_0450,32337,init,2026-07-26 00:34:54,BP rank 12; active_stake=32337
1,,node_0496,31655,init,2026-07-26 00:34:54,BP rank 13; active_stake=31655
1,,node_0194,31471,init,2026-07-26 00:34:54,BP rank 14; active_stake=31471
1,,node_0333,30717,init,2026-07-26 00:34:54,BP rank 15; active_stake=30717
1,,node_0201,30569,init,2026-07-26 00:34:54,BP rank 16; active_stake=30569
1,,node_0421,30220,init,2026-07-26 00:34:54,BP rank 17; active_stake=30220
1,,node_0425,30041,init,2026-07-26 00:34:54,BP rank 18; active_stake=30041
1,,node_0500,30036,init,2026-07-26 00:34:54,BP rank 19; active_stake=30036
1,,node_0475,30012,init,2026-07-26 00:34:54,BP rank 20; active_stake=30012
1,,node_0192,29943,init,2026-07-26 00:34:54,BP rank 21; active_stake=29943
1,,node_0103,29897,init,2026-07-26 00:34:54,BP rank 22; active_stake=29897
1,,node_0049,29547,init,2026-07-26 00:34:54,BP rank 23; active_stake=29547
1,,node_0077,29238,init,2026-07-26 00:34:54,BP rank 24; active_stake=29238
1,,node_0067,28903,init,2026-07-26 00:34:54,BP rank 25; active_stake=28903
